투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,보정FIP,보정피안타,PAI(100)_optimized,시뮬_안타_opt,시뮬_아웃_opt,시뮬_피안타율_opt,사용가중치
강태원,1989,5.27,2.84,2.03,59.632691340682065,36.560413243787615,41.11877678761024,69.70735713038626,72.27999631100383,71.41279471083641,352,648,0.352,"FIP:0.34,피안타:0.66"
강태원,1990,2.81,2.56,1.79,62.05012381490246,47.10558205035044,47.13731773792233,69.62115127179267,80.7992930490002,77.03129382504152,349,651,0.349,"FIP:0.34,피안타:0.66"
강태원,1991,6.88,4.24,1.59,65.05532127691838,45.916734937021474,40.07762440700016,76.17254838033885,58.99720769130078,64.78678092067958,348,652,0.348,"FIP:0.34,피안타:0.66"
강태원,1992,10.0,3.75,3.75,48.98445792121473,30.179353143669864,33.84514703171199,59.63787585826155,60.545110865068025,60.2392943107848,367,633,0.367,"FIP:0.34,피안타:0.66"
강태원,1993,3.33,3.33,1.17,66.44556645026361,80.95374074809345,75.90988115973019,72.08057769107401,90.59253567992347,84.3524069781952,288,712,0.288,"FIP:0.34,피안타:0.66"
강태원,1994,4.88,2.33,0.22,123.4662081444009,107.63309908165014,114.16419637235397,125.02020074013188,101.86731983980152,109.67184039461654,221,779,0.221,"FIP:0.34,피안타:0.66"
강태원,1995,6.47,2.51,0.63,111.51653423186313,148.41979103236537,125.9861733422127,111.3217502245514,96.35897920353891,101.40272535734113,261,739,0.261,"FIP:0.34,피안타:0.66"
강태원,1996,6.44,3.0,0.44,119.30989367462605,130.22904051337682,114.75584321845585,121.07997768233075,100.38658966000554,107.36204869096765,262,738,0.262,"FIP:0.34,피안타:0.66"
강태원,1997,5.14,3.59,0.9,90.39744860411825,120.59844363610722,119.94164380979616,93.94491544295894,106.97700108882525,102.5840626578319,258,742,0.258,"FIP:0.34,피안타:0.66"
강태원,1998,4.48,2.99,1.87,60.844959670530564,47.048664874184134,50.22190508428484,69.69875022530084,81.9728465736345,77.83541600269491,352,648,0.352,"FIP:0.34,피안타:0.66"
강태원,1999,6.68,2.32,2.61,62.796539431980385,68.94825760026066,72.09387746648319,70.83615563511947,88.70857470318722,82.68402585410588,348,652,0.348,"FIP:0.34,피안타:0.66"
강태원,2000,10.36,3.82,1.64,86.83968209816135,92.98320523371478,90.98402573939322,98.54264630729512,105.9738468296568,103.46889042818813,303,697,0.303,"FIP:0.34,피안타:0.66"
강태원,2001,7.13,5.35,2.67,50.31481959671972,44.954137326592715,49.95206502371793,60.63457146621064,78.11788512388472,72.22449840475517,372,628,0.372,"FIP:0.34,피안타:0.66"
강희석,1994,3.56,3.56,1.34,59.94417528835161,90.33380539408431,101.97877814984813,70.92453506598872,119.36209764210935,103.03445554962668,237,763,0.237,"FIP:0.34,피안타:0.66"
강희석,1999,3.49,3.12,1.1,85.26155709179072,88.0711018505428,74.90779621363721,93.47537494198332,106.27105493528954,101.95780562733111,270,730,0.27,"FIP:0.34,피안타:0.66"
강희석,2000,5.74,3.98,1.57,82.98464424548858,62.27635263469808,64.60313165684286,81.272456684774,85.55121022460119,84.10890072997185,327,673,0.327,"FIP:0.34,피안타:0.66"
강희석,2001,7.33,3.67,1.63,77.59883520306813,91.14909645836231,74.31873727940308,90.5184375502607,93.58294528204055,92.54994149793158,294,706,0.294,"FIP:0.34,피안타:0.66"
경헌호,2000,5.92,2.96,0.85,107.55917067329179,103.40260379683477,103.70380900643507,110.75372040447006,95.97805874726647,100.95873288501457,285,715,0.285,"FIP:0.34,피안타:0.66"
경헌호,2001,8.54,4.04,0.9,113.42499715460814,104.53536870649882,107.8780760045762,117.04041115146121,96.64481067541425,103.51988958366502,270,730,0.27,"FIP:0.34,피안타:0.66"
경헌호,2002,7.95,3.63,0.52,114.15261766543276,82.99030053567087,82.3918889940103,125.43936610453808,98.63885609109151,107.67294269914228,252,748,0.252,"FIP:0.34,피안타:0.66"
경헌호,2003,9.36,4.36,1.03,110.78321023153022,96.78448177787011,90.02750173644817,116.35646158862991,95.4712046047192,102.51134004726791,270,730,0.27,"FIP:0.34,피안타:0.66"
경헌호,2004,5.49,1.1,1.1,93.56401998283819,330.7775145692122,183.01577495552436,116.22665921735354,152.059057343967,139.98044436654357,194,806,0.194,"FIP:0.34,피안타:0.66"
경헌호,2005,6.16,2.33,0.5,111.41538516660763,97.74874774670609,103.41635335000093,120.78909510737202,107.92222972243877,112.2594746555873,237,763,0.237,"FIP:0.34,피안타:0.66"
경헌호,2006,4.85,2.77,0.52,99.36855409932363,95.01304162870534,92.14057428916117,108.29445603882073,98.29678971084508,101.66686675191664,293,707,0.293,"FIP:0.34,피안타:0.66"
경헌호,2007,6.49,4.05,1.62,65.82168333267822,56.19445722862242,51.533161071146615,76.7238763054837,89.94648445279454,85.48932348357452,297,703,0.297,"FIP:0.34,피안타:0.66"
경헌호,2008,5.26,2.73,0.78,92.76446864021173,160.63239656316424,162.75814492418598,102.21681497591725,104.50264185619113,103.73212077293398,243,757,0.243,"FIP:0.34,피안타:0.66"
경헌호,2009,6.62,3.18,1.59,83.17286524387842,88.48755986208971,86.85088998428368,94.45886380407002,85.35234250869583,88.42202670646641,327,673,0.327,"FIP:0.34,피안타:0.66"
계형철,1982,4.2,7.59,0.6,85.89721574873707,87.10337883894022,89.59872426991815,78.13252998709169,115.23700819106702,102.72959435927561,252,748,0.252,"FIP:0.34,피안타:0.66"
계형철,1983,4.01,3.36,0.51,119.70722230224898,112.18976004826634,105.03283088804064,101.95980544453356,92.28174566789761,95.54408769706625,280,720,0.28,"FIP:0.34,피안타:0.66"
계형철,1984,4.75,3.25,0.41,132.7749127916492,184.84274659373216,199.10355426229378,113.42014978312542,110.7058738228497,111.62081925079036,245,755,0.245,"FIP:0.34,피안타:0.66"
계형철,1985,3.9,2.92,0.79,114.6270495813466,146.97783764748831,145.6818617556522,98.37978548577176,105.8341133078254,103.32136100887857,237,763,0.237,"FIP:0.34,피안타:0.66"
계형철,1986,3.81,4.05,0.65,89.00804518637635,100.43765090504105,97.28373487396526,86.08056172206153,99.44851856164964,94.94236252950951,277,723,0.277,"FIP:0.34,피안타:0.66"
계형철,1987,3.22,4.5,0.18,107.46051896394228,149.38389653627434,123.58546687615542,97.4502881095665,112.253747262209,107.2637029676558,243,757,0.243,"FIP:0.34,피안타:0.66"
계형철,1988,3.34,4.32,0.49,103.78958300303137,110.22695138121402,113.99964658908944,95.25841625515203,102.13539364957575,99.81725830992511,252,748,0.252,"FIP:0.34,피안타:0.66"
계형철,1989,3.92,3.61,0.52,99.26054753484773,102.94665730160564,101.34447659610755,100.01406684522219,92.72897984302458,95.18468336851784,264,736,0.264,"FIP:0.34,피안타:0.66"
계형철,1990,3.39,4.65,0.55,95.30552181684492,74.23519540769472,78.81663753897824,91.64200848754282,87.07656685567918,88.6155149982915,296,704,0.296,"FIP:0.34,피안타:0.66"
계형철,1991,2.93,4.4,0.21,92.57880559485105,61.42511173436872,55.147942299133526,102.44409875271234,78.856894919814,86.80781981494616,290,710,0.29,"FIP:0.34,피안타:0.66"
고든,2011,8.38,2.39,0.36,141.00066277373932,104.03284841352028,108.47934103058668,146.9589953915546,105.82271823144426,119.6891965339378,209,791,0.209,"FIP:0.34,피안타:0.66"
고든,2012,5.62,2.67,0.7,105.2392489061595,101.7528440933324,101.47073945414729,100.12617147217188,86.06697204851275,90.8061365334225,301,699,0.301,"FIP:0.34,피안타:0.66"
고봉재,2016,7.01,0.78,0.39,126.49223368243892,70.71831062366756,72.78490606638135,150.15940018798563,82.66460106097593,105.41617782576381,254,746,0.254,"FIP:0.34,피안타:0.66"
고봉재,2023,5.68,5.68,0.0,77.86508415156301,53.270876437833394,59.63816462744423,95.28624885178013,93.31789191535242,93.98139820796862,263,737,0.263,"FIP:0.34,피안타:0.66"
고상천,2003,8.71,17.42,0.0,46.346992423428865,65.29498437770982,71.75320960909836,56.18762980898733,186.46653672465283,142.55129303384996,148,852,0.148,"FIP:0.34,피안타:0.66"
고성범,1993,6.18,3.44,1.37,68.5108251848428,67.5448443702819,76.63464490958438,81.77774283927789,122.65665843527316,108.87693320794989,243,757,0.243,"FIP:0.34,피안타:0.66"
고영창,2019,3.67,2.33,0.33,92.33759427817841,110.24615072853,116.13882353880696,99.75556820404631,88.29664663538249,92.15929289973457,274,726,0.274,"FIP:0.34,피안타:0.66"
고영창,2020,3.57,2.64,0.47,100.52363110874516,65.52800938218498,68.69326115355328,106.92359062342229,74.46043470951277,85.40332206314037,313,687,0.313,"FIP:0.34,피안타:0.66"
고영창,2021,2.34,3.9,0.0,86.79430666998374,65.61460957514001,57.068037354552004,101.59707900298697,79.18361634809776,86.73888909137722,319,681,0.319,"FIP:0.34,피안타:0.66"
고영창,2022,3.38,3.75,0.75,65.50544965228174,184.40560625742677,206.54187944546408,76.82816093356358,93.34113746738778,87.77483816605245,297,703,0.297,"FIP:0.34,피안타:0.66"
고영표,2015,9.0,3.0,0.32,118.2542778582881,80.39026048964456,77.22885779578951,126.2891051313484,89.60091789775315,101.96800571788745,267,733,0.267,"FIP:0.34,피안타:0.66"
고영표,2016,9.95,3.05,0.96,106.64206039689448,86.29695179797318,86.9236935060443,114.4778283546919,97.40201322457287,103.15803774467194,277,723,0.277,"FIP:0.34,피안타:0.66"
고영표,2017,7.97,1.02,0.83,136.36863582283252,104.26829376350528,107.80246417254114,127.98839802573262,92.41987409624038,104.40953867868078,250,750,0.25,"FIP:0.34,피안타:0.66"
고영표,2018,8.49,1.58,1.08,128.75053615254785,108.00299338472644,104.31044477783132,120.39963427365008,90.41589173394932,100.52300263598988,299,701,0.299,"FIP:0.34,피안타:0.66"
고영표,2021,7.04,1.46,0.49,149.78170113840326,164.01687620827943,165.36859374141417,138.92915714206265,103.666868041683,115.55330503751341,259,741,0.259,"FIP:0.34,피안타:0.66"
고영표,2022,7.71,1.14,0.35,163.24826227763583,137.91033795590735,147.769042558034,147.68241621481067,92.5699532357901,111.14761326859016,261,739,0.261,"FIP:0.34,피안타:0.66"
고영표,2023,5.89,0.98,0.36,145.1250531683184,162.70934283348873,172.60273994879824,132.4893125033323,93.08596802143701,106.36829833969215,254,746,0.254,"FIP:0.34,피안타:0.66"
고영표,2024,7.11,1.26,0.54,133.49290963459578,99.96260559924765,100.07835012771494,132.09982897000532,80.9023916309595,98.16034988619914,314,686,0.314,"FIP:0.34,피안타:0.66"
고우석A,2003,5.9,3.26,0.78,101.63553908831355,102.91383854537551,108.75391439368214,108.74153573068764,98.59132911303773,102.01282540648333,259,741,0.259,"FIP:0.34,피안타:0.66"
고우석A,2004,8.1,6.0,2.4,55.36701934130835,38.78257198514904,38.098044633030206,62.06206862976354,74.74639840813246,70.47068373981574,362,638,0.362,"FIP:0.34,피안타:0.66"
고우석A,2008,4.69,3.75,0.47,65.82184901265298,63.34356187114519,69.50730084477519,77.70479305437158,122.71413015788269,107.54209614210981,240,760,0.24,"FIP:0.34,피안타:0.66"
고우석A,2009,9.0,6.75,1.5,61.99944073073591,104.93933590349597,114.41866841016476,75.3965569280807,83.98585869019169,81.09052214686989,370,630,0.37,"FIP:0.34,피안타:0.66"
고우석A,2012,13.06,7.26,0.0,117.76075104532191,57.24195104499893,62.16705816441738,145.3206862244983,75.63320657926955,99.12390605834301,280,720,0.28,"FIP:0.34,피안타:0.66"
고우석B,2017,7.96,3.81,0.69,94.33450939934947,93.61681937925873,101.61995287148024,111.34405702109234,95.04618481224608,100.53997537771622,292,708,0.292,"FIP:0.34,피안타:0.66"
고우석B,2018,5.91,4.97,1.34,76.64734722995962,82.21534484386765,76.96471500283297,81.80614321173876,106.13529002271126,97.93426626308755,291,709,0.291,"FIP:0.34,피안타:0.66"
고우석B,2019,9.77,3.73,0.51,120.2283253172107,249.86722048918304,254.6381648806035,129.53739244328827,131.23090359247882,130.6600440683201,181,819,0.181,"FIP:0.34,피안타:0.66"
고우석B,2020,11.14,4.15,0.44,132.6559963118638,101.73471079263864,96.31828683498959,151.05273746556406,111.9629892999706,125.13961057462862,213,787,0.213,"FIP:0.34,피안타:0.66"
고우석B,2021,10.55,3.57,0.47,146.1593967983583,184.59111333523362,189.79169167710648,161.501423736279,108.72221839280219,126.51336908127178,204,796,0.204,"FIP:0.34,피안타:0.66"
고우석B,2022,11.96,3.14,0.9,128.34758343354855,247.75913542145972,231.50871798028936,141.40881377224056,139.70063371916612,140.27643793087242,189,811,0.189,"FIP:0.34,피안타:0.66"
고우석B,2023,12.07,4.5,0.41,120.17807891238198,99.80281970019283,105.86637966991718,135.2936349090917,106.19040791679728,116.00070903010572,236,764,0.236,"FIP:0.34,피안타:0.66"
고원준,2010,5.98,4.19,1.03,94.23256040529809,116.95206897376549,120.22816119566126,89.38905275304067,102.23880331402025,97.90732755473451,285,715,0.285,"FIP:0.34,피안타:0.66"
고원준,2011,5.03,3.49,0.89,98.28064972889912,108.38707080661304,110.72974715870227,89.42737334172269,92.13844190021098,91.22457764369278,295,705,0.295,"FIP:0.34,피안타:0.66"
고원준,2012,4.26,4.07,0.66,80.08253601567773,90.78968447842583,85.35498294698351,79.16050274554391,85.73333479641967,83.51772270627693,324,676,0.324,"FIP:0.34,피안타:0.66"
고원준,2013,4.58,3.87,0.7,83.0438397785901,71.86376891745748,67.46038346181626,88.77834297498974,82.52298400739531,84.63158024863631,315,685,0.315,"FIP:0.34,피안타:0.66"
고원준,2016,7.81,4.09,0.74,85.99192980742284,80.36984028768306,87.88002308813014,101.264653407246,86.9727416207516,91.79035027107325,307,693,0.307,"FIP:0.34,피안타:0.66"
고원준,2017,5.93,7.91,0.0,79.68197860758116,38.00247386011581,41.251236992144925,98.41639435894024,70.91093146051256,80.18264807688479,343,657,0.343,"FIP:0.34,피안타:0.66"
고창성,2009,5.84,1.7,0.12,147.90896876043638,233.61684429216652,194.30877012303773,155.31857795375905,120.52115775339036,132.25089377965037,205,795,0.205,"FIP:0.34,피안타:0.66"
고창성,2010,7.35,1.76,0.77,119.05092147976816,122.04081770132156,119.37350376436424,123.12710061290504,112.29705126461535,115.9477132756302,250,750,0.25,"FIP:0.34,피안타:0.66"
고창성,2011,7.17,4.3,0.72,86.7860205968342,85.33890508434146,87.54556201702836,94.54500381744094,96.79266974320299,96.0350121975402,280,720,0.28,"FIP:0.34,피안타:0.66"
고창성,2012,2.96,4.14,1.18,54.0725492788224,37.24677569560964,40.45149455660061,64.30812667896129,70.86079324135503,68.651978662504,352,648,0.352,"FIP:0.34,피안타:0.66"
고창성,2013,5.79,5.35,0.0,79.95794062446234,77.18151402648371,76.7867454080107,93.18669495186049,82.75067130462354,86.26851262277388,295,705,0.295,"FIP:0.34,피안타:0.66"
고창성,2014,3.96,2.52,0.36,95.85708623515569,248.8153062057899,150.69245731847764,111.95640709408127,105.63582085741656,107.7664043219489,269,731,0.269,"FIP:0.34,피안타:0.66"
고창성,2015,2.93,3.91,0.98,62.28193202036594,105.79114174664083,115.72143607701945,77.07408851300977,98.4097571377868,91.21779407065858,301,699,0.301,"FIP:0.34,피안타:0.66"
고창성,2018,5.56,2.66,1.69,74.79189403152908,69.90451081594173,73.22226741427691,82.95709685140211,79.75928128880264,80.83722132556319,361,639,0.361,"FIP:0.34,피안타:0.66"
고형욱,1994,9.0,5.4,0.0,117.95932140480474,335.716838381396,378.994251743399,144.1864417275989,119.36209764210935,127.73004565294366,207,793,0.207,"FIP:0.34,피안타:0.66"
고형욱,1995,3.14,1.57,3.14,43.616586557010585,61.35652636701067,69.37395583829392,51.63267622301048,79.17381869847348,69.89007498303059,353,647,0.353,"FIP:0.34,피안타:0.66"
고형욱,1998,2.12,3.18,0.53,77.68941441565153,101.83457944499051,106.00045840533275,88.24796491082334,110.6039733915889,103.06806766724925,281,719,0.281,"FIP:0.34,피안타:0.66"
고형욱,1999,4.6,5.75,2.3,58.15944990530221,74.71272537894934,78.64694933349287,64.99301689065028,104.55184893863778,91.21710588130239,292,708,0.292,"FIP:0.34,피안타:0.66"
고효준,2004,7.38,7.58,1.0,67.1872881598612,65.71596272845194,62.04896985528424,73.82898838646176,96.42628680055529,88.80904552871144,294,706,0.294,"FIP:0.34,피안타:0.66"
고효준,2005,10.54,7.4,0.31,88.99305109736899,110.03163437342087,103.32932891309555,94.89800440153917,172.94655459740994,146.6374522053835,162,838,0.162,"FIP:0.34,피안타:0.66"
고효준,2006,8.61,12.91,0.39,50.98259535226699,32.92284767932682,36.70284419249512,59.21052220533626,98.86878982554471,85.50052839221891,337,663,0.337,"FIP:0.34,피안타:0.66"
고효준,2009,10.84,5.78,0.86,118.76082383938602,115.78861277817725,111.64032613793867,113.28864578866924,122.91970046710173,119.67320321581145,233,767,0.233,"FIP:0.34,피안타:0.66"
고효준,2010,8.56,5.17,1.36,89.52647639138048,90.57445453396154,89.09937909542204,87.86687225508943,98.03114528476985,94.60490739556786,283,717,0.283,"FIP:0.34,피안타:0.66"
고효준,2011,7.61,5.9,0.34,101.97039293169892,98.2712858966992,98.98399848743304,100.5836248205377,109.82060863237623,106.70694729863877,244,756,0.244,"FIP:0.34,피안타:0.66"
고효준,2014,7.06,6.71,1.94,63.76887718863948,52.91521978627443,52.501265511105096,69.00171323042512,85.5544335481175,79.97473715898732,335,665,0.335,"FIP:0.34,피안타:0.66"
고효준,2015,7.59,5.47,1.41,74.69238641373524,72.88924056452747,75.42793251306976,80.9759289275752,91.5638874465386,87.99483095415196,319,681,0.319,"FIP:0.34,피안타:0.66"
고효준,2016,10.17,5.67,1.17,91.08604203240814,77.8662661809803,67.70023202499206,99.91945432928945,96.46668114271311,97.63056391919146,295,705,0.295,"FIP:0.34,피안타:0.66"
고효준,2016,10.17,5.67,1.17,91.08604203240814,77.8662661809803,67.70023202499206,99.91945432928945,96.46668114271311,97.63056391919146,311,689,0.311,"FIP:0.34,피안타:0.66"
고효준,2017,7.88,4.95,0.22,102.34593274954234,103.77708048219569,112.6487964199841,114.69518430768629,98.02447531493294,103.64394407812372,283,717,0.283,"FIP:0.34,피안타:0.66"
고효준,2018,10.93,6.45,0.84,95.66502597120574,65.5861273797378,65.88552116401465,108.73810085095015,106.82291742810622,107.46849965410095,271,729,0.271,"FIP:0.34,피안타:0.66"
고효준,2019,10.43,5.22,0.87,99.52443891610999,82.21695131789826,88.06113390196246,105.98658213050481,102.34618625958448,103.57331408547228,255,745,0.255,"FIP:0.34,피안타:0.66"
고효준,2020,6.51,6.51,1.78,54.35882146241688,70.13650479628544,76.86149325199847,64.18592829622112,115.62310663570028,98.28433495712171,291,709,0.291,"FIP:0.34,피안타:0.66"
고효준,2022,8.25,4.71,0.24,106.88781692780094,98.0875369879913,97.68425237609868,118.97412022788369,105.00351050636593,109.71281261024916,258,742,0.258,"FIP:0.34,피안타:0.66"
고효준,2023,10.24,6.52,0.47,92.71389007121199,85.85595402890259,87.1250724535967,99.31916658711819,109.48788686648508,106.0601498700342,261,739,0.261,"FIP:0.34,피안타:0.66"
고효준,2024,11.05,8.18,1.64,66.31109448911894,51.81096135762014,54.78241583699022,76.65624497213683,99.41374322892086,91.74250077378848,340,660,0.34,"FIP:0.34,피안타:0.66"
곤잘레스,2010,4.8,4.39,0.84,79.36587438203716,54.10240611692943,54.873412816659304,87.39695789924824,93.27737839704095,91.2951688031876,302,698,0.302,"FIP:0.34,피안타:0.66"
